Run,age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,medium,Organism,Platform,ReleaseDate,Sample Name,sex,source_name,SRA Study,Strain,Tissue
SRR7619760,3-5 days old,RNA-Seq,125,2552931500,PRJNA483441,SAMN09738904,1262649742,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484026,GSM3311182,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311182,female,DGRP Line 595 Female,SRP155726,DGRP_595,Whole flies
SRR7619765,3-5 days old,RNA-Seq,125,2610183625,PRJNA483441,SAMN09738900,1279729949,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484030,GSM3311186,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311186,female,DGRP Line 596 Female,SRP155726,DGRP_596,Whole flies
SRR7619767,3-5 days old,RNA-Seq,125,2118048250,PRJNA483441,SAMN09738898,961809716,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484032,GSM3311188,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311188,male,DGRP Line 596 Male,SRP155726,DGRP_596,Whole flies
SRR7619769,3-5 days old,RNA-Seq,125,2037381375,PRJNA483441,SAMN09738896,932668936,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484034,GSM3311190,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311190,female,DGRP Line 627 Female,SRP155726,DGRP_627,Whole flies
SRR7619770,3-5 days old,RNA-Seq,125,1283172000,PRJNA483441,SAMN09738895,558041552,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484035,GSM3311191,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311191,female,DGRP Line 627 Female,SRP155726,DGRP_627,Whole flies
SRR7619771,3-5 days old,RNA-Seq,125,1733850625,PRJNA483441,SAMN09738895,844250755,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484035,GSM3311191,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311191,female,DGRP Line 627 Female,SRP155726,DGRP_627,Whole flies
SRR7619772,3-5 days old,RNA-Seq,125,2263598625,PRJNA483441,SAMN09738894,1020510028,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484036,GSM3311192,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311192,male,DGRP Line 627 Male,SRP155726,DGRP_627,Whole flies
SRR7619775,3-5 days old,RNA-Seq,125,1551207625,PRJNA483441,SAMN09738944,736558440,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484038,GSM3311194,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311194,female,DGRP Line 630 Female,SRP155726,DGRP_630,Whole flies
SRR7619780,3-5 days old,RNA-Seq,125,2526354250,PRJNA483441,SAMN09738939,1222171764,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484042,GSM3311198,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311198,female,DGRP Line 634 Female,SRP155726,DGRP_634,Whole flies
SRR7619782,3-5 days old,RNA-Seq,125,1682971125,PRJNA483441,SAMN09738937,762022046,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484044,GSM3311200,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311200,male,DGRP Line 634 Male,SRP155726,DGRP_634,Whole flies
SRR7619785,3-5 days old,RNA-Seq,125,1205060625,PRJNA483441,SAMN09738935,575295733,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484046,GSM3311202,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311202,female,DGRP Line 639 Female,SRP155726,DGRP_639,Whole flies
SRR7619790,3-5 days old,RNA-Seq,125,1772271500,PRJNA483441,SAMN09738889,809829126,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484049,GSM3311205,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311205,male,DGRP Line 639 Male,SRP155726,DGRP_639,Whole flies
SRR7619792,3-5 days old,RNA-Seq,125,2920555875,PRJNA483441,SAMN09738888,1407576173,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484050,GSM3311206,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311206,female,DGRP Line 642 Female,SRP155726,DGRP_642,Whole flies
SRR7619794,3-5 days old,RNA-Seq,125,1361703125,PRJNA483441,SAMN09738887,588194781,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484051,GSM3311207,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311207,female,DGRP Line 642 Female,SRP155726,DGRP_642,Whole flies
SRR7619795,3-5 days old,RNA-Seq,125,2197104500,PRJNA483441,SAMN09738887,1062175228,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484051,GSM3311207,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311207,female,DGRP Line 642 Female,SRP155726,DGRP_642,Whole flies
SRR7619796,3-5 days old,RNA-Seq,125,1917063875,PRJNA483441,SAMN09738886,871142013,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484052,GSM3311208,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311208,male,DGRP Line 642 Male,SRP155726,DGRP_642,Whole flies
SRR7619797,3-5 days old,RNA-Seq,125,2004640250,PRJNA483441,SAMN09738886,949617078,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484052,GSM3311208,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311208,male,DGRP Line 642 Male,SRP155726,DGRP_642,Whole flies
SRR7619800,3-5 days old,RNA-Seq,125,2916767625,PRJNA483441,SAMN09738883,1423365493,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484055,GSM3311211,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311211,female,DGRP Line 69 Female,SRP155726,DGRP_69,Whole flies
SRR7619806,3-5 days old,RNA-Seq,125,1977995125,PRJNA483441,SAMN09738877,947045057,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484061,GSM3311217,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311217,male,DGRP Line 703 Male,SRP155726,DGRP_703,Whole flies
SRR7619807,3-5 days old,RNA-Seq,125,2060571250,PRJNA483441,SAMN09738876,949094887,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484062,GSM3311218,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311218,female,DGRP Line 705 Female,SRP155726,DGRP_705,Whole flies
SRR7619808,3-5 days old,RNA-Seq,125,1936497500,PRJNA483441,SAMN09738875,947563837,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484063,GSM3311219,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311219,female,DGRP Line 705 Female,SRP155726,DGRP_705,Whole flies
SRR7619809,3-5 days old,RNA-Seq,125,2041058000,PRJNA483441,SAMN09738874,931242566,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484064,GSM3311220,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311220,male,DGRP Line 705 Male,SRP155726,DGRP_705,Whole flies
SRR7619810,3-5 days old,RNA-Seq,125,1634890500,PRJNA483441,SAMN09738873,745276742,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484065,GSM3311221,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311221,male,DGRP Line 705 Male,SRP155726,DGRP_705,Whole flies
SRR7619812,3-5 days old,RNA-Seq,125,2185429500,PRJNA483441,SAMN09738872,1032401209,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484066,GSM3311222,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311222,female,DGRP Line 707 Female,SRP155726,DGRP_707,Whole flies
SRR7619814,3-5 days old,RNA-Seq,125,2456958875,PRJNA483441,SAMN09738870,1151680305,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484068,GSM3311224,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311224,male,DGRP Line 707 Male,SRP155726,DGRP_707,Whole flies
SRR7619815,3-5 days old,RNA-Seq,125,2027545375,PRJNA483441,SAMN09738869,1022093301,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484069,GSM3311225,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311225,male,DGRP Line 707 Male,SRP155726,DGRP_707,Whole flies
SRR7619816,3-5 days old,RNA-Seq,125,2085133875,PRJNA483441,SAMN09738868,990283568,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484070,GSM3311226,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311226,female,DGRP Line 712 Female,SRP155726,DGRP_712,Whole flies
SRR7619820,3-5 days old,RNA-Seq,125,1803550000,PRJNA483441,SAMN09738916,825377079,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484074,GSM3311230,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311230,female,DGRP Line 714 Female,SRP155726,DGRP_714,Whole flies
SRR7619821,3-5 days old,RNA-Seq,125,1881900625,PRJNA483441,SAMN09738915,915750476,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484075,GSM3311231,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311231,female,DGRP Line 714 Female,SRP155726,DGRP_714,Whole flies
SRR7619822,3-5 days old,RNA-Seq,125,1910676250,PRJNA483441,SAMN09738914,865074602,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484076,GSM3311232,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311232,male,DGRP Line 714 Male,SRP155726,DGRP_714,Whole flies
SRR7619825,3-5 days old,RNA-Seq,125,2108914500,PRJNA483441,SAMN09738933,1019570000,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484078,GSM3311234,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311234,female,DGRP Line 716 Female,SRP155726,DGRP_716,Whole flies
SRR7619826,3-5 days old,RNA-Seq,125,2418465000,PRJNA483441,SAMN09738932,1134966430,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484079,GSM3311235,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311235,female,DGRP Line 716 Female,SRP155726,DGRP_716,Whole flies
SRR7619827,3-5 days old,RNA-Seq,125,1763207125,PRJNA483441,SAMN09738931,825357735,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484080,GSM3311236,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311236,male,DGRP Line 716 Male,SRP155726,DGRP_716,Whole flies
SRR7619828,3-5 days old,RNA-Seq,125,2239471875,PRJNA483441,SAMN09738931,1097931233,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484080,GSM3311236,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311236,male,DGRP Line 716 Male,SRP155726,DGRP_716,Whole flies
SRR7619829,3-5 days old,RNA-Seq,125,2209373625,PRJNA483441,SAMN09738930,1033465192,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484081,GSM3311237,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311237,male,DGRP Line 716 Male,SRP155726,DGRP_716,Whole flies
SRR7619831,3-5 days old,RNA-Seq,125,2194224125,PRJNA483441,SAMN09738924,1066871784,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484083,GSM3311239,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311239,female,DGRP Line 721 Female,SRP155726,DGRP_721,Whole flies
SRR7619838,3-5 days old,RNA-Seq,125,2319389750,PRJNA483441,SAMN09738921,1061635531,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484090,GSM3311246,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311246,female,DGRP Line 73 Female,SRP155726,DGRP_73,Whole flies
SRR7619844,3-5 days old,RNA-Seq,125,1860214375,PRJNA483441,SAMN09738969,878302657,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484095,GSM3311251,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311251,female,DGRP Line 730 Female,SRP155726,DGRP_730,Whole flies
SRR7619846,3-5 days old,RNA-Seq,125,2005869875,PRJNA483441,SAMN09738967,937357090,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484097,GSM3311253,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311253,male,DGRP Line 730 Male,SRP155726,DGRP_730,Whole flies
SRR7619851,3-5 days old,RNA-Seq,125,1257217125,PRJNA483441,SAMN09738963,571232229,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484101,GSM3311257,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311257,male,DGRP Line 732 Male,SRP155726,DGRP_732,Whole flies
SRR7619852,3-5 days old,RNA-Seq,125,1589937500,PRJNA483441,SAMN09738963,762652268,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484101,GSM3311257,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311257,male,DGRP Line 732 Male,SRP155726,DGRP_732,Whole flies
SRR7619854,3-5 days old,RNA-Seq,125,1960231125,PRJNA483441,SAMN09738961,924472502,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484103,GSM3311259,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311259,female,DGRP Line 737 Female,SRP155726,DGRP_737,Whole flies
SRR7619858,3-5 days old,RNA-Seq,125,2122684125,PRJNA483441,SAMN09739055,990140123,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484107,GSM3311263,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311263,female,DGRP Line 738 Female,SRP155726,DGRP_738,Whole flies
SRR7619860,3-5 days old,RNA-Seq,125,2016417875,PRJNA483441,SAMN09739054,944127705,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484108,GSM3311264,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311264,male,DGRP Line 738 Male,SRP155726,DGRP_738,Whole flies
SRR7619862,3-5 days old,RNA-Seq,125,1889426125,PRJNA483441,SAMN09739052,861537547,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484110,GSM3311266,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311266,female,DGRP Line 748 Female,SRP155726,DGRP_748,Whole flies
SRR7619866,3-5 days old,RNA-Seq,125,1921825250,PRJNA483441,SAMN09739049,906870365,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484113,GSM3311269,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311269,male,DGRP Line 748 Male,SRP155726,DGRP_748,Whole flies
SRR7619869,3-5 days old,RNA-Seq,125,2619862375,PRJNA483441,SAMN09739046,1214504061,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484116,GSM3311272,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311272,male,DGRP Line 75 Male,SRP155726,DGRP_75,Whole flies
SRR7619871,3-5 days old,RNA-Seq,125,1810361375,PRJNA483441,SAMN09739045,865461246,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484117,GSM3311273,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311273,male,DGRP Line 75 Male,SRP155726,DGRP_75,Whole flies
SRR7619873,3-5 days old,RNA-Seq,125,2155200000,PRJNA483441,SAMN09739044,1039540392,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484118,GSM3311274,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311274,female,DGRP Line 757 Female,SRP155726,DGRP_757,Whole flies
SRR7619874,3-5 days old,RNA-Seq,125,2010666000,PRJNA483441,SAMN09739043,944827069,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484119,GSM3311275,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311275,female,DGRP Line 757 Female,SRP155726,DGRP_757,Whole flies
SRR7619877,3-5 days old,RNA-Seq,125,2227627250,PRJNA483441,SAMN09739041,1057078275,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484121,GSM3311277,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311277,male,DGRP Line 757 Male,SRP155726,DGRP_757,Whole flies
SRR7619880,3-5 days old,RNA-Seq,125,1892048375,PRJNA483441,SAMN09739038,877422954,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484124,GSM3311280,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311280,male,DGRP Line 761 Male,SRP155726,DGRP_761,Whole flies
SRR7619881,3-5 days old,RNA-Seq,125,2424036250,PRJNA483441,SAMN09739037,1176458312,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484125,GSM3311281,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311281,male,DGRP Line 761 Male,SRP155726,DGRP_761,Whole flies
SRR7619882,3-5 days old,RNA-Seq,125,1611696500,PRJNA483441,SAMN09739036,732820299,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484126,GSM3311282,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311282,female,DGRP Line 765 Female,SRP155726,DGRP_765,Whole flies
SRR7619885,3-5 days old,RNA-Seq,125,2392693750,PRJNA483441,SAMN09739097,1089024602,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484128,GSM3311284,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311284,male,DGRP Line 765 Male,SRP155726,DGRP_765,Whole flies
SRR7619888,3-5 days old,RNA-Seq,125,1457311500,PRJNA483441,SAMN09739095,686016709,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484130,GSM3311286,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311286,female,DGRP Line 774 Female,SRP155726,DGRP_774,Whole flies
SRR7619892,3-5 days old,RNA-Seq,125,1953216625,PRJNA483441,SAMN09739092,959556472,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484133,GSM3311289,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311289,male,DGRP Line 774 Male,SRP155726,DGRP_774,Whole flies
SRR7619895,3-5 days old,RNA-Seq,125,1787967500,PRJNA483441,SAMN09739089,833831017,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484136,GSM3311292,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311292,male,DGRP Line 776 Male,SRP155726,DGRP_776,Whole flies
SRR7619900,3-5 days old,RNA-Seq,125,2861691000,PRJNA483441,SAMN09739085,1436930038,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4484140,GSM3311296,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,cornmeal-molasses-agar,Drosophila melanogaster,ILLUMINA,2019-10-29T00:00:00Z,GSM3311296,male,DGRP Line 783 Male,SRP155726,DGRP_783,Whole flies
